catalog,category,weight,tp,mrp_old,final_mrp_old,ajio_mrp,amazon_mrp,amazon_fba_mrp
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Moments,Kurta,0.3,538,2178,2295,2295,2295,2295
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1895,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1895,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1895,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1895,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1895,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1895,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1895,254,1895,1895,1895
Colors-8,Kurta,0.3,438,1895,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1895,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1895,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1895,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1895,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Colors-8,Kurta,0.3,438,1778,1895,1895,1895,1895
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Breeze-4,Kurta,0.3,505,2038,2195,2195,2195,2195
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Rozana,Kurta Set,0.4,590,2378,2495,2495,2495,2495
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Colors-7,Kurta,0.3,381,1538,1595,1595,1595,1595
Mix,Kurta,0.3,952,3858,3995,3995,3995,3995
Mix,Kurta,0.3,952,3858,3995,3995,3995,3995
Mix,Kurta,0.3,952,3858,3995,3995,3995,3995
Mix,Kurta,0.3,952,3858,3995,3995,3995,3995
Mix,Kurta,0.3,952,3858,3995,3995,3995,3995
Mix,Kurta,0.3,952,3858,3995,3995,3995,3995
Mix,Kurta,0.3,952,3858,3995,3995,3995,3995
Mix,Kurta,0.3,952,3858,3995,3995,3995,3995
Mix,Kurta,0.3,952,3858,3995,3995,3995,3995
Mix,Kurta,0.3,952,3858,3995,3995,3995,3995
Mix,Kurta,0.3,952,3858,3995,3995,3995,3995
Mix,Kurta,0.3,952,3858,3995,3995,3995,3995
Mix,Kurta,0.3,570,2298,2395,2395,2395,2395
Mix,Kurta,0.3,570,2298,2395,2395,2395,2395
Mix,Kurta,0.3,570,2298,2395,2395,2395,2395
Mix,Kurta,0.3,570,2298,2395,2395,2395,2395
Mix,Kurta,0.3,570,2298,2395,2395,2395,2395
Mix,Kurta,0.3,570,2298,2395,2395,2395,2395
Mix,Kurta,0.3,519,2098,2195,2195,2195,2195
Mix,Kurta,0.3,519,2098,2195,2195,2195,2195
Mix,Kurta,0.3,519,2098,2195,2195,2195,2195
Mix,Kurta,0.3,519,2098,2195,2195,2195,2195
Mix,Kurta,0.3,519,2098,2195,2195,2195,2195
Mix,Kurta,0.3,519,2098,2195,2195,2195,2195
Mix,Kurta,0.3,714,2878,2995,2995,2995,2995
Mix,Kurta,0.3,714,2878,2995,2995,2995,2995
Mix,Kurta,0.3,714,2878,2995,2995,2995,2995
Mix,Kurta,0.3,714,2878,2995,2995,2995,2995
Mix,Kurta,0.3,714,2878,2995,2995,2995,2995
Mix,Kurta,0.3,714,2878,2995,2995,2995,2995
Mix,Kurta,0.3,519,2098,2195,2195,2195,2195
Mix,Kurta,0.3,519,2098,2195,2195,2195,2195
Mix,Kurta,0.3,519,2098,2195,2195,2195,2195
Mix,Kurta,0.3,519,2098,2195,2195,2195,2195
Mix,Kurta,0.3,519,2098,2195,2195,2195,2195
Mix,Kurta,0.3,519,2098,2195,2195,2195,2195
Mix,Kurta,0.3,595,2398,2495,2495,2495,2495
Mix,Kurta,0.3,595,2398,2495,2495,2495,2495
Mix,Kurta,0.3,595,2398,2495,2495,2495,2495
Mix,Kurta,0.3,595,2398,2495,2495,2495,2495
Mix,Kurta,0.3,595,2398,2495,2495,2495,2495
Mix,Kurta,0.3,595,2398,2495,2495,2495,2495
Mix,Kurta,0.3,467,1878,1995,1995,1995,1995
Mix,Kurta,0.3,467,1878,1995,1995,1995,1995
Mix,Kurta,0.3,467,1878,1995,1995,1995,1995
Mix,Kurta,0.3,467,1878,1995,1995,1995,1995
Mix,Kurta,0.3,467,1878,1995,1995,1995,1995
Mix,Kurta,0.3,467,1878,1995,1995,1995,1995
Mix,Kurta,0.3,552,2238,2395,2395,2395,2395
Mix,Kurta,0.3,552,2238,2395,2395,2395,2395
Mix,Kurta,0.3,552,2238,2395,2395,2395,2395
Mix,Kurta,0.3,552,2238,2395,2395,2395,2395
Mix,Kurta,0.3,552,2238,2395,2395,2395,2395
Mix,Kurta,0.3,552,2238,2395,2395,2395,2395
Mix,Kurta,0.3,529,2138,2295,2295,2295,2295
Mix,Kurta,0.3,529,2138,2295,2295,2295,2295
Mix,Kurta,0.3,529,2138,2295,2295,2295,2295
Mix,Kurta,0.3,529,2138,2295,2295,2295,2295
Mix,Kurta,0.3,529,2138,2295,2295,2295,2295
Mix,Kurta,0.3,529,2138,2295,2295,2295,2295
Mix,Kurta Set,0.4,662,2678,2795,2795,2795,2795
Mix,Kurta Set,0.4,662,2678,2795,2795,2795,2795
Mix,Kurta Set,0.4,662,2678,2795,2795,2795,2795
Mix,Kurta Set,0.4,662,2678,2795,2795,2795,2795
Mix,Kurta Set,0.4,662,2678,2795,2795,2795,2795
Mix,Kurta Set,0.4,662,2678,2795,2795,2795,2795
Mix,Kurta,0.3,538,2178,2295,2295,2295,2295
Mix,Kurta,0.3,538,2178,2295,2295,2295,2295
Mix,Kurta,0.3,538,2178,2295,2295,2295,2295
Mix,Kurta,0.3,538,2178,2295,2295,2295,2295
Mix,Kurta,0.3,538,2178,2295,2295,2295,2295
Mix,Kurta,0.3,538,2178,2295,2295,2295,2295
Mix,Kurta,0.3,529,2138,2295,2295,2295,2295
Mix,Kurta,0.3,529,2138,2295,2295,2295,2295
Mix,Kurta,0.3,529,2138,2295,2295,2295,2295
Mix,Kurta,0.3,529,2138,2295,2295,2295,2295
Mix,Kurta,0.3,529,2138,2295,2295,2295,2295
Mix,Kurta,0.3,529,2138,2295,2295,2295,2295
Mix,Kurta,0.3,570,2298,2295,2295,2295,2295
Mix,Kurta,0.3,570,2298,2295,2295,2295,2295
Mix,Kurta,0.3,570,2298,2295,2295,2295,2295
Mix,Kurta,0.3,570,2298,2295,2295,2295,2295
Mix,Kurta,0.3,570,2298,2295,2295,2295,2295
Mix,Kurta,0.3,570,2298,2295,2295,2295,2295
Mix,Kurta,0.3,570,2298,2295,2295,2295,2295
Mix,Kurta,0.3,570,2298,2295,2295,2295,2295
Mix,Kurta,0.3,570,2298,2295,2295,2295,2295
Mix,Kurta,0.3,570,2298,2295,2295,2295,2295
Mix,Kurta,0.3,570,2298,2295,2295,2295,2295
Mix,Kurta,0.3,570,2298,2295,2295,2295,2295
Mix,Kurta,0.3,570,2298,2295,2295,2295,2295
Mix,Kurta,0.3,570,2298,2295,2295,2295,2295
Mix,Kurta,0.3,570,2298,2295,2295,2295,2295
Mix,Kurta,0.3,570,2298,2295,2295,2295,2295
Mix,Kurta,0.3,570,2298,2295,2295,2295,2295
Mix,Kurta,0.3,570,2298,2295,2295,2295,2295
Mix,Kurta,0.3,724,2918,3095,3095,3095,3095
Mix,Kurta,0.3,724,2918,3095,3095,3095,3095
Mix,Kurta,0.3,724,2918,3095,3095,3095,3095
Mix,Kurta,0.3,724,2918,3095,3095,3095,3095
Mix,Kurta,0.3,724,2918,3095,3095,3095,3095
Mix,Kurta,0.3,724,2918,3095,3095,3095,3095
Mix,Kurta,0.3,538,2178,2295,2295,2295,2295
Mix,Kurta,0.3,538,2178,2295,2295,2295,2295
Mix,Kurta,0.3,538,2178,2295,2295,2295,2295
Mix,Kurta,0.3,538,2178,2295,2295,2295,2295
Mix,Kurta,0.3,538,2178,2295,2295,2295,2295
Mix,Kurta,0.3,538,2178,2295,2295,2295,2295
Mix,Kurta,0.3,570,2298,2395,2395,2395,2395
Mix,Kurta,0.3,570,2298,2395,2395,2395,2395
Mix,Kurta,0.3,570,2298,2395,2395,2395,2395
Mix,Kurta,0.3,570,2298,2395,2395,2395,2395
Mix,Kurta,0.3,570,2298,2395,2395,2395,2395
Mix,Kurta,0.3,570,2298,2395,2395,2395,2395
Mix,Kurta,0.3,570,2298,2395,2395,2395,2395
Mix,Kurta,0.3,570,2298,2395,2395,2395,2395
Mix,Kurta,0.3,570,2298,2395,2395,2395,2395
Mix,Kurta,0.3,570,2298,2395,2395,2395,2395
Mix,Kurta,0.3,570,2298,2395,2395,2395,2395
Mix,Kurta,0.3,570,2298,2395,2395,2395,2395
Mix,Kurta,0.3,529,2138,2395,2395,2395,2395
Mix,Kurta,0.3,529,2138,2395,2395,2395,2395
Mix,Kurta,0.3,529,2138,2395,2395,2395,2395
Mix,Kurta,0.3,529,2138,2395,2395,2395,2395
Mix,Kurta,0.3,529,2138,2395,2395,2395,2395
Mix,Kurta,0.3,529,2138,2395,2395,2395,2395
Mix,Kurta,0.3,529,2138,2395,2395,2395,2395
Mix,Kurta,0.3,529,2138,2395,2395,2395,2395
Mix,Kurta,0.3,529,2138,2395,2395,2395,2395
Mix,Kurta,0.3,529,2138,2395,2395,2395,2395
Mix,Kurta,0.3,529,2138,2395,2395,2395,2395
Mix,Kurta,0.3,529,2210,2395,2395,2395,2395
Mix,Kurta,0.3,424,2240,1695,1695,1695,1695
Mix,Kurta,0.3,424,1695,1695,1695,1695,1695
Mix,Kurta,0.3,424,1695,1695,1695,1695,1695
Mix,Kurta,0.3,424,1695,1695,1695,1695,1695
Mix,Kurta,0.3,424,1695,1695,1695,1695,1695
Mix,Kurta,0.3,424,1695,1695,1695,1695,1695
Mix,Kurta,0.3,424,1695,1695,1695,1695,1695
Mix,Kurta,0.3,424,1695,1695,1695,1695,1695
Mix,Kurta,0.3,424,1695,1695,1695,1695,1695
Mix,Kurta,0.3,424,1695,1695,1695,1695,1695
Mix,Kurta,0.3,424,1695,1695,1695,1695,1695
Mix,Kurta,0.3,424,1695,1695,1695,1695,1695
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,286,1195,1195,1195,1195,1195
Mix,Kurta,0.3,286,1195,1195,1195,1195,1195
Mix,Kurta,0.3,286,1195,1195,1195,1195,1195
Mix,Kurta,0.3,286,1195,1195,1195,1195,1195
Mix,Kurta,0.3,286,1195,1195,1195,1195,1195
Mix,Kurta,0.3,286,1195,1195,1195,1195,1195
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,500,1995,1995,1995,1995,1995
Mix,Kurta,0.3,500,1995,1995,1995,1995,1995
Mix,Kurta,0.3,500,1995,1995,1995,1995,1995
Mix,Kurta,0.3,500,1995,1995,1995,1995,1995
Mix,Kurta,0.3,500,1995,1995,1995,1995,1995
Mix,Kurta,0.3,500,1995,1995,1995,1995,1995
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,471,1895,1895,1895,1895,1895
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,581,2395,2395,2395,2395,2395
Mix,Kurta,0.3,581,2395,2395,2395,2395,2395
Mix,Kurta,0.3,581,2395,2395,2395,2395,2395
Mix,Kurta,0.3,581,2395,2395,2395,2395,2395
Mix,Kurta,0.3,581,2395,2395,2395,2395,2395
Mix,Kurta,0.3,581,2395,2395,2395,2395,2395
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
Mix,Kurta,0.3,381,1595,1595,1595,1595,1595
